2026-01-02 00:00:44.629 | INFO     | maas.ext.maas.scripts.optimizer_utils.graph_utils:load_graph_maas:31 - Error loading graph: No module named 'mas_proceval'
2026-01-02 16:23:01.344 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:02.285 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:02.982 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:03.903 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:03.968 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:04.012 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:04.435 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:04.703 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:05.606 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:06.400 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:06.767 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:06.784 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:07.178 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:07.746 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:08.301 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:10.792 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:11.633 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:11.764 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:12.097 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:13.791 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:13.820 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:14.567 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:14.583 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:14.709 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:15.210 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:15.608 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:17.956 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:18.728 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:20.697 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:20.807 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:21.895 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:21.988 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:22.558 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:23.891 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:24.382 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:24.420 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:25.137 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:25.446 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:26.187 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:26.201 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:26.587 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:27.286 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:27.959 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:28.560 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:29.953 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:31.991 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:34.007 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:35.018 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:35.083 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:35.593 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:37.404 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:38.127 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:38.512 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:41.496 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:42.445 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:43.768 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:44.751 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:45.425 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:46.170 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:47.431 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:48.292 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:49.053 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:51.022 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:52.014 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:53.884 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:54.542 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:54.619 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:57.317 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:58.089 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:58.205 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:58.232 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:23:59.819 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:00.315 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:01.367 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:02.072 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:02.317 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:03.104 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:03.801 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:04.085 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:05.213 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:05.960 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:06.107 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:06.206 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:10.536 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:11.050 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:11.147 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:12.182 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:13.334 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:16.365 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:18.762 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:19.233 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:26.605 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:27.359 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:27.785 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:28.269 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:28.341 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:28.451 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:28.717 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:29.851 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:30.609 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:31.252 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:31.367 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:31.445 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:31.690 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:32.432 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:32.792 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:33.040 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:33.182 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:33.447 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2026-01-02 16:24:34.121 | WARNING  | maas.provider.openai_api:_calc_usage:272 - usage calculation failed: num_tokens_from_messages() is not implemented for model gpt-5-mini. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
